"ITTER107","Territorio","TIPO_DATO_CIS","Indicatori","ATECO_2007","Ateco 2007","CLLVT","Classe di addetti","FORMA_INNOVAZ","Caratteristiche delle imprese","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","G","commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli","W_GE10","10 e più","RRDEXX","spesa per l'acquisizione di servizi di  ricerca e sviluppo (R&Sextra-muros)","2018","2018",607570,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","G","commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli","W_GE10","10 e più","RRDEXX","spesa per l'acquisizione di servizi di  ricerca e sviluppo (R&Sextra-muros)","2020","2020",251929,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","G","commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli","W_GE10","10 e più","RMACX","spesa per l'acquisizione di macchinari, attrezzature, software, fabbricati finalizzati all'innovazione","2012","2012",897512,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","G","commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli","W_GE10","10 e più","RMACX","spesa per l'acquisizione di macchinari, attrezzature, software, fabbricati finalizzati all'innovazione","2014","2014",742838,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","G","commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli","W_GE10","10 e più","RMACX","spesa per l'acquisizione di macchinari, attrezzature, software, fabbricati finalizzati all'innovazione","2016","2016",867734,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","G","commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli","W_GE10","10 e più","ROEKX","spesa per l'acquisizione di conoscenza da altre imprese o istituzioni","2012","2012",60648,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","G","commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli","W_GE10","10 e più","ROEKX","spesa per l'acquisizione di conoscenza da altre imprese o istituzioni","2014","2014",36371,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","G","commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli","W_GE10","10 e più","ROEKX","spesa per l'acquisizione di conoscenza da altre imprese o istituzioni","2016","2016",60418,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","G","commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli","W_GE10","10 e più","RDSGX","spesa per attività di progettazione tecnica ed estetica di nuovi prodotti e servizi (design)","2012","2012",87677,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","G","commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli","W_GE10","10 e più","RDSGX","spesa per attività di progettazione tecnica ed estetica di nuovi prodotti e servizi (design)","2014","2014",81771,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","G","commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli","W_GE10","10 e più","RDSGX","spesa per attività di progettazione tecnica ed estetica di nuovi prodotti e servizi (design)","2016","2016",80439,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","G","commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli","W_GE10","10 e più","ROTRX","spese per altre attività innovative","2012","2012",366308,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","G","commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli","W_GE10","10 e più","ROTRX","spese per altre attività innovative","2014","2014",204784,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","G","commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli","W_GE10","10 e più","ROTRX","spese per altre attività innovative","2016","2016",628508,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","H","trasporto e magazzinaggio","W_GE10","10 e più","RRDINX","spesa per ricerca e sviluppo svolta al proprio interno (R&S intra-muros)","2012","2012",12108,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","H","trasporto e magazzinaggio","W_GE10","10 e più","RRDINX","spesa per ricerca e sviluppo svolta al proprio interno (R&S intra-muros)","2014","2014",41343,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","H","trasporto e magazzinaggio","W_GE10","10 e più","RRDINX","spesa per ricerca e sviluppo svolta al proprio interno (R&S intra-muros)","2016","2016",99173,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","H","trasporto e magazzinaggio","W_GE10","10 e più","RRDINX","spesa per ricerca e sviluppo svolta al proprio interno (R&S intra-muros)","2018","2018",273415,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","H","trasporto e magazzinaggio","W_GE10","10 e più","RRDINX","spesa per ricerca e sviluppo svolta al proprio interno (R&S intra-muros)","2020","2020",587361,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","H","trasporto e magazzinaggio","W_GE10","10 e più","RRDEXX","spesa per l'acquisizione di servizi di  ricerca e sviluppo (R&Sextra-muros)","2012","2012",24587,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","H","trasporto e magazzinaggio","W_GE10","10 e più","RRDEXX","spesa per l'acquisizione di servizi di  ricerca e sviluppo (R&Sextra-muros)","2014","2014",22069,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","H","trasporto e magazzinaggio","W_GE10","10 e più","RRDEXX","spesa per l'acquisizione di servizi di  ricerca e sviluppo (R&Sextra-muros)","2016","2016",41460,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","H","trasporto e magazzinaggio","W_GE10","10 e più","RRDEXX","spesa per l'acquisizione di servizi di  ricerca e sviluppo (R&Sextra-muros)","2018","2018",131799,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","H","trasporto e magazzinaggio","W_GE10","10 e più","RRDEXX","spesa per l'acquisizione di servizi di  ricerca e sviluppo (R&Sextra-muros)","2020","2020",298596,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","H","trasporto e magazzinaggio","W_GE10","10 e più","RMACX","spesa per l'acquisizione di macchinari, attrezzature, software, fabbricati finalizzati all'innovazione","2012","2012",587773,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","H","trasporto e magazzinaggio","W_GE10","10 e più","RMACX","spesa per l'acquisizione di macchinari, attrezzature, software, fabbricati finalizzati all'innovazione","2014","2014",533824,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","H","trasporto e magazzinaggio","W_GE10","10 e più","RMACX","spesa per l'acquisizione di macchinari, attrezzature, software, fabbricati finalizzati all'innovazione","2016","2016",592969,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","H","trasporto e magazzinaggio","W_GE10","10 e più","ROEKX","spesa per l'acquisizione di conoscenza da altre imprese o istituzioni","2012","2012",53009,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","H","trasporto e magazzinaggio","W_GE10","10 e più","ROEKX","spesa per l'acquisizione di conoscenza da altre imprese o istituzioni","2014","2014",103523,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","H","trasporto e magazzinaggio","W_GE10","10 e più","ROEKX","spesa per l'acquisizione di conoscenza da altre imprese o istituzioni","2016","2016",114047,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","H","trasporto e magazzinaggio","W_GE10","10 e più","RDSGX","spesa per attività di progettazione tecnica ed estetica di nuovi prodotti e servizi (design)","2012","2012",11057,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","H","trasporto e magazzinaggio","W_GE10","10 e più","RDSGX","spesa per attività di progettazione tecnica ed estetica di nuovi prodotti e servizi (design)","2014","2014",13191,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","H","trasporto e magazzinaggio","W_GE10","10 e più","RDSGX","spesa per attività di progettazione tecnica ed estetica di nuovi prodotti e servizi (design)","2016","2016",6437,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","H","trasporto e magazzinaggio","W_GE10","10 e più","ROTRX","spese per altre attività innovative","2012","2012",28531,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","H","trasporto e magazzinaggio","W_GE10","10 e più","ROTRX","spese per altre attività innovative","2014","2014",52772,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","H","trasporto e magazzinaggio","W_GE10","10 e più","ROTRX","spese per altre attività innovative","2016","2016",51993,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","J","servizi di informazione e comunicazione","W_GE10","10 e più","RRDINX","spesa per ricerca e sviluppo svolta al proprio interno (R&S intra-muros)","2012","2012",1253624,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","J","servizi di informazione e comunicazione","W_GE10","10 e più","RRDINX","spesa per ricerca e sviluppo svolta al proprio interno (R&S intra-muros)","2014","2014",977946,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","J","servizi di informazione e comunicazione","W_GE10","10 e più","RRDINX","spesa per ricerca e sviluppo svolta al proprio interno (R&S intra-muros)","2016","2016",1296471,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","J","servizi di informazione e comunicazione","W_GE10","10 e più","RRDINX","spesa per ricerca e sviluppo svolta al proprio interno (R&S intra-muros)","2018","2018",1759029,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","J","servizi di informazione e comunicazione","W_GE10","10 e più","RRDINX","spesa per ricerca e sviluppo svolta al proprio interno (R&S intra-muros)","2020","2020",1805746,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","J","servizi di informazione e comunicazione","W_GE10","10 e più","RRDEXX","spesa per l'acquisizione di servizi di  ricerca e sviluppo (R&Sextra-muros)","2012","2012",74271,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","J","servizi di informazione e comunicazione","W_GE10","10 e più","RRDEXX","spesa per l'acquisizione di servizi di  ricerca e sviluppo (R&Sextra-muros)","2014","2014",409806,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","J","servizi di informazione e comunicazione","W_GE10","10 e più","RRDEXX","spesa per l'acquisizione di servizi di  ricerca e sviluppo (R&Sextra-muros)","2016","2016",387580,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","J","servizi di informazione e comunicazione","W_GE10","10 e più","RRDEXX","spesa per l'acquisizione di servizi di  ricerca e sviluppo (R&Sextra-muros)","2018","2018",504617,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","J","servizi di informazione e comunicazione","W_GE10","10 e più","RRDEXX","spesa per l'acquisizione di servizi di  ricerca e sviluppo (R&Sextra-muros)","2020","2020",220165,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","J","servizi di informazione e comunicazione","W_GE10","10 e più","RMACX","spesa per l'acquisizione di macchinari, attrezzature, software, fabbricati finalizzati all'innovazione","2012","2012",793660,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","J","servizi di informazione e comunicazione","W_GE10","10 e più","RMACX","spesa per l'acquisizione di macchinari, attrezzature, software, fabbricati finalizzati all'innovazione","2014","2014",486054,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","J","servizi di informazione e comunicazione","W_GE10","10 e più","RMACX","spesa per l'acquisizione di macchinari, attrezzature, software, fabbricati finalizzati all'innovazione","2016","2016",538190,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","J","servizi di informazione e comunicazione","W_GE10","10 e più","ROEKX","spesa per l'acquisizione di conoscenza da altre imprese o istituzioni","2012","2012",33485,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","J","servizi di informazione e comunicazione","W_GE10","10 e più","ROEKX","spesa per l'acquisizione di conoscenza da altre imprese o istituzioni","2014","2014",550754,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","J","servizi di informazione e comunicazione","W_GE10","10 e più","ROEKX","spesa per l'acquisizione di conoscenza da altre imprese o istituzioni","2016","2016",749017,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","J","servizi di informazione e comunicazione","W_GE10","10 e più","RDSGX","spesa per attività di progettazione tecnica ed estetica di nuovi prodotti e servizi (design)","2012","2012",109023,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","J","servizi di informazione e comunicazione","W_GE10","10 e più","RDSGX","spesa per attività di progettazione tecnica ed estetica di nuovi prodotti e servizi (design)","2014","2014",105571,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","J","servizi di informazione e comunicazione","W_GE10","10 e più","RDSGX","spesa per attività di progettazione tecnica ed estetica di nuovi prodotti e servizi (design)","2016","2016",43467,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","J","servizi di informazione e comunicazione","W_GE10","10 e più","ROTRX","spese per altre attività innovative","2012","2012",101479,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","J","servizi di informazione e comunicazione","W_GE10","10 e più","ROTRX","spese per altre attività innovative","2014","2014",135207,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","J","servizi di informazione e comunicazione","W_GE10","10 e più","ROTRX","spese per altre attività innovative","2016","2016",1413639,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","K","attività finanziarie e assicurative","W_GE10","10 e più","RRDINX","spesa per ricerca e sviluppo svolta al proprio interno (R&S intra-muros)","2012","2012",99896,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","K","attività finanziarie e assicurative","W_GE10","10 e più","RRDINX","spesa per ricerca e sviluppo svolta al proprio interno (R&S intra-muros)","2014","2014",58761,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","K","attività finanziarie e assicurative","W_GE10","10 e più","RRDINX","spesa per ricerca e sviluppo svolta al proprio interno (R&S intra-muros)","2016","2016",157790,,
